% Model:              Sample_ExBprobe_.mph
% Version:            COMSOL 6.3.0.290
% Date:               Mar 17 2026, 17:05
% Dimension:          3
% Nodes:              24321
% Expressions:        6
% Description:        x-coordinate, y-coordinate, z-coordinate, Magnetic flux density, x-component, Magnetic flux density, y-component, Magnetic flux density, z-component
% Length unit:        m
% x (m),y (m),z (m),mfnc.Bx (T),mfnc.By (T),mfnc.Bz (T)
0.0020000,2.0329E-20,-0.098000,-6.5143E-6,1.0898E-7,1.8822E-7
0.0030000,5.4210E-20,-0.098000,-5.7949E-6,-1.9571E-9,-6.2417E-7
0.0040000,3.3881E-20,-0.098000,-5.6995E-6,-1.8825E-8,-1.7349E-6
0.0050000,-3.3881E-20,-0.098000,-5.7577E-6,3.8219E-8,-2.5969E-6
-0.0050000,0.0010000,-0.098000,-5.7384E-6,-1.5376E-7,2.5764E-6
-0.0040000,0.0010000,-0.098000,-5.7447E-6,-2.1675E-7,1.7727E-6
-0.0030000,0.0010000,-0.098000,-5.8075E-6,-3.5216E-7,7.6647E-7
-0.0020000,0.0010000,-0.098000,-6.4566E-6,-4.4113E-7,-3.6028E-7
-0.0010000,0.0010000,-0.098000,-7.5945E-6,-4.8516E-7,-4.6177E-7
0.0000,0.0010000,-0.098000,-8.0820E-6,-1.3652E-7,-1.1142E-9
0.0010000,0.0010000,-0.098000,-7.6353E-6,3.6460E-7,7.1657E-7
0.0020000,0.0010000,-0.098000,-6.0844E-6,7.6918E-7,-8.1251E-8
0.0030000,0.0010000,-0.098000,-5.8015E-6,4.2785E-7,-8.1833E-7
0.0040000,0.0010000,-0.098000,-5.7447E-6,2.0537E-7,-1.7941E-6
0.0050000,0.0010000,-0.098000,-5.7503E-6,1.4905E-7,-2.6051E-6
-0.0050000,0.0020000,-0.098000,-5.8160E-6,-2.0728E-7,2.6725E-6
-0.0040000,0.0020000,-0.098000,-5.8753E-6,-3.5260E-7,1.9150E-6
-0.0030000,0.0020000,-0.098000,-5.9930E-6,-5.2002E-7,1.1288E-6
-0.0020000,0.0020000,-0.098000,-6.4953E-6,-6.6387E-7,2.2612E-7
-0.0010000,0.0020000,-0.098000,-7.0697E-6,-5.7402E-7,-2.4466E-7
0.0000,0.0020000,-0.098000,-7.5328E-6,-1.8094E-8,-3.5799E-9
0.0010000,0.0020000,-0.098000,-6.9575E-6,6.0385E-7,2.2924E-7
0.0020000,0.0020000,-0.098000,-6.4586E-6,6.2842E-7,-3.0219E-7
0.0030000,0.0020000,-0.098000,-6.0553E-6,5.0493E-7,-1.1334E-6
0.0040000,0.0020000,-0.098000,-5.8584E-6,3.8430E-7,-1.9172E-6
0.0050000,0.0020000,-0.098000,-5.8405E-6,2.2658E-7,-2.6790E-6
-0.0050000,0.0030000,-0.098000,-5.8720E-6,-2.7724E-7,2.7319E-6
-0.0040000,0.0030000,-0.098000,-5.9918E-6,-3.6645E-7,2.0625E-6
-0.0030000,0.0030000,-0.098000,-6.1585E-6,-4.4218E-7,1.3753E-6
-0.0020000,0.0030000,-0.098000,-6.4449E-6,-4.7850E-7,7.4272E-7
-0.0010000,0.0030000,-0.098000,-6.8080E-6,-3.8849E-7,2.6047E-7
-5.4210E-20,0.0030000,-0.098000,-6.9420E-6,3.5249E-8,2.5225E-8
0.0010000,0.0030000,-0.098000,-6.7199E-6,2.6832E-7,-3.5961E-7
0.0020000,0.0030000,-0.098000,-6.4977E-6,5.8291E-7,-7.4246E-7
0.0030000,0.0030000,-0.098000,-6.1166E-6,4.5963E-7,-1.3761E-6
0.0040000,0.0030000,-0.098000,-5.9817E-6,3.3233E-7,-2.0901E-6
0.0050000,0.0030000,-0.098000,-5.9044E-6,2.6878E-7,-2.7302E-6
-0.0050000,0.0040000,-0.098000,-5.9707E-6,-2.4374E-7,2.7998E-6
-0.0040000,0.0040000,-0.098000,-6.0402E-6,-3.2430E-7,2.1560E-6
-0.0030000,0.0040000,-0.098000,-6.1876E-6,-3.7100E-7,1.5346E-6
-0.0020000,0.0040000,-0.098000,-6.3746E-6,-2.9645E-7,9.4330E-7
-0.0010000,0.0040000,-0.098000,-6.6002E-6,-2.3888E-7,4.2744E-7
-1.3553E-20,0.0040000,-0.098000,-6.6807E-6,1.7303E-8,-1.4418E-8
0.0010000,0.0040000,-0.098000,-6.5764E-6,2.1903E-7,-4.4633E-7
0.0020000,0.0040000,-0.098000,-6.3602E-6,3.5713E-7,-9.2343E-7
0.0030000,0.0040000,-0.098000,-6.2028E-6,3.5178E-7,-1.5603E-6
0.0040000,0.0040000,-0.098000,-6.0393E-6,3.2005E-7,-2.1740E-6
0.0050000,0.0040000,-0.098000,-5.9914E-6,2.4927E-7,-2.7774E-6
-0.0050000,0.0050000,-0.098000,-6.0361E-6,-2.1316E-7,2.8420E-6
-0.0040000,0.0050000,-0.098000,-6.1105E-6,-2.6606E-7,2.2338E-6
-0.0030000,0.0050000,-0.098000,-6.1965E-6,-2.7989E-7,1.6349E-6
-0.0020000,0.0050000,-0.098000,-6.3376E-6,-2.3540E-7,1.0456E-6
-0.0010000,0.0050000,-0.098000,-6.4285E-6,-1.4628E-7,5.0563E-7
-2.7105E-20,0.0050000,-0.098000,-6.4477E-6,-1.4192E-8,-2.5395E-8
0.0010000,0.0050000,-0.098000,-6.4373E-6,1.5493E-7,-5.2343E-7
0.0020000,0.0050000,-0.098000,-6.3346E-6,2.4249E-7,-1.0538E-6
0.0030000,0.0050000,-0.098000,-6.1700E-6,2.8638E-7,-1.6336E-6
0.0040000,0.0050000,-0.098000,-6.0998E-6,2.6959E-7,-2.2322E-6
0.0050000,0.0050000,-0.098000,-6.0200E-6,2.5975E-7,-2.8759E-6
-0.0050000,-0.0050000,-0.097000,-6.5996E-6,2.2090E-7,2.8220E-6
-0.0040000,-0.0050000,-0.097000,-6.7095E-6,1.8947E-7,2.2718E-6
-0.0030000,-0.0050000,-0.097000,-6.7694E-6,2.0684E-7,1.6839E-6
-0.0020000,-0.0050000,-0.097000,-6.8859E-6,1.6682E-7,1.1001E-6
-0.0010000,-0.0050000,-0.097000,-6.9795E-6,1.0926E-7,5.4531E-7
0.0000,-0.0050000,-0.097000,-6.9826E-6,1.3968E-8,-6.8796E-9
0.0010000,-0.0050000,-0.097000,-6.9648E-6,-1.0525E-7,-5.3931E-7
0.0020000,-0.0050000,-0.097000,-6.8905E-6,-1.7575E-7,-1.1065E-6
0.0030000,-0.0050000,-0.097000,-6.7836E-6,-2.1363E-7,-1.6857E-6
0.0040000,-0.0050000,-0.097000,-6.6793E-6,-2.1997E-7,-2.2735E-6
0.0050000,-0.0050000,-0.097000,-6.6041E-6,-2.1091E-7,-2.8225E-6
-0.0050000,-0.0040000,-0.097000,-6.5854E-6,2.7263E-7,2.8701E-6
-0.0040000,-0.0040000,-0.097000,-6.6776E-6,2.5493E-7,2.2034E-6
-0.0030000,-0.0040000,-0.097000,-6.7998E-6,2.6601E-7,1.6018E-6
-0.0020000,-0.0040000,-0.097000,-6.9446E-6,2.2964E-7,1.0401E-6
-0.0010000,-0.0040000,-0.097000,-7.1132E-6,1.5437E-7,5.1530E-7
-2.4395E-19,-0.0040000,-0.097000,-7.1131E-6,-3.4479E-8,-2.5175E-8
0.0010000,-0.0040000,-0.097000,-7.0492E-6,-1.4072E-7,-4.9122E-7
0.0020000,-0.0040000,-0.097000,-6.9516E-6,-2.3348E-7,-1.0509E-6
0.0030000,-0.0040000,-0.097000,-6.7879E-6,-2.7372E-7,-1.6372E-6
0.0040000,-0.0040000,-0.097000,-6.6727E-6,-2.5993E-7,-2.2373E-6
0.0050000,-0.0040000,-0.097000,-6.5816E-6,-2.2049E-7,-2.8396E-6
-0.0050000,-0.0030000,-0.097000,-6.5340E-6,2.1887E-7,2.8182E-6
-0.0040000,-0.0030000,-0.097000,-6.6562E-6,2.6189E-7,2.1362E-6
-0.0030000,-0.0030000,-0.097000,-6.7713E-6,2.9426E-7,1.5159E-6
-0.0020000,-0.0030000,-0.097000,-7.0327E-6,2.8713E-7,9.2624E-7
-0.0010000,-0.0030000,-0.097000,-7.1414E-6,1.5188E-7,3.7770E-7
6.7763E-21,-0.0030000,-0.097000,-7.2742E-6,2.1076E-8,-5.1998E-8
0.0010000,-0.0030000,-0.097000,-7.2008E-6,-1.4242E-7,-4.7304E-7
0.0020000,-0.0030000,-0.097000,-7.0775E-6,-1.5775E-7,-9.1757E-7
0.0030000,-0.0030000,-0.097000,-6.8070E-6,-2.6649E-7,-1.5413E-6
0.0040000,-0.0030000,-0.097000,-6.6658E-6,-2.6555E-7,-2.1695E-6
0.0050000,-0.0030000,-0.097000,-6.5438E-6,-2.3296E-7,-2.8175E-6
-0.0050000,-0.0020000,-0.097000,-6.4749E-6,1.8967E-7,2.7675E-6
-0.0040000,-0.0020000,-0.097000,-6.6028E-6,2.2755E-7,2.0642E-6
-0.0030000,-0.0020000,-0.097000,-6.7969E-6,2.8731E-7,1.3895E-6
-0.0020000,-0.0020000,-0.097000,-7.0371E-6,2.5710E-7,7.8816E-7
-0.0010000,-0.0020000,-0.097000,-7.3880E-6,1.8255E-7,2.8222E-7
8.1315E-20,-0.0020000,-0.097000,-7.4770E-6,3.6458E-8,-1.9947E-8
0.0010000,-0.0020000,-0.097000,-7.3198E-6,-2.8874E-7,-2.3831E-7
0.0020000,-0.0020000,-0.097000,-7.0584E-6,-2.7648E-7,-7.2911E-7
0.0030000,-0.0020000,-0.097000,-6.7854E-6,-2.9761E-7,-1.4039E-6
0.0040000,-0.0020000,-0.097000,-6.6026E-6,-2.1264E-7,-2.1052E-6
0.0050000,-0.0020000,-0.097000,-6.5278E-6,-1.7696E-7,-2.8118E-6
-0.0050000,-0.0010000,-0.097000,-6.4619E-6,1.0400E-7,2.7279E-6
-0.0040000,-0.0010000,-0.097000,-6.5137E-6,1.3486E-7,2.0021E-6
-0.0030000,-0.0010000,-0.097000,-6.7775E-6,1.5567E-7,1.3190E-6
-0.0020000,-0.0010000,-0.097000,-7.0375E-6,1.8546E-7,6.0238E-7
-0.0010000,-0.0010000,-0.097000,-7.4054E-6,5.6751E-8,3.4722E-7
-2.7105E-20,-0.0010000,-0.097000,-7.6320E-6,-3.2881E-8,1.2616E-8
0.0010000,-0.0010000,-0.097000,-7.4964E-6,-1.0685E-7,-1.2327E-7
0.0020000,-0.0010000,-0.097000,-7.0983E-6,-1.8612E-7,-5.3805E-7
0.0030000,-0.0010000,-0.097000,-6.7570E-6,-2.0348E-7,-1.2400E-6
0.0040000,-0.0010000,-0.097000,-6.5468E-6,-1.3489E-7,-2.0140E-6
0.0050000,-0.0010000,-0.097000,-6.4885E-6,-1.0280E-7,-2.7640E-6
-0.0050000,1.6263E-19,-0.097000,-6.4342E-6,-2.6697E-9,2.7204E-6
-0.0040000,8.1315E-20,-0.097000,-6.5501E-6,-2.4365E-8,1.9971E-6
-0.0030000,1.6263E-19,-0.097000,-6.7299E-6,-1.1625E-9,1.2131E-6
-0.0020000,0.0000,-0.097000,-7.0703E-6,-2.7658E-8,4.5679E-7
-0.0010000,0.0000,-0.097000,-7.4633E-6,-5.3583E-8,8.8890E-9
2.7105E-20,1.3553E-20,-0.097000,-7.7440E-6,-2.2005E-8,1.0849E-8
0.0010000,1.0842E-19,-0.097000,-7.4478E-6,-2.6755E-8,-1.3303E-7
0.0020000,-1.0842E-19,-0.097000,-7.1373E-6,-1.7482E-8,-4.7268E-7
0.0030000,-5.0822E-21,-0.097000,-6.7397E-6,9.7499E-9,-1.2222E-6
0.0040000,-5.4210E-20,-0.097000,-6.5108E-6,-7.9306E-9,-1.9830E-6
0.0050000,-2.7105E-20,-0.097000,-6.4826E-6,-5.3096E-9,-2.7463E-6
-0.0050000,0.0010000,-0.097000,-6.4552E-6,-1.0226E-7,2.7405E-6
-0.0040000,0.0010000,-0.097000,-6.5724E-6,-1.3741E-7,2.0066E-6
-0.0030000,0.0010000,-0.097000,-6.7399E-6,-1.7860E-7,1.2150E-6
-0.0020000,0.0010000,-0.097000,-7.1171E-6,-2.3237E-7,4.9792E-7
-0.0010000,0.0010000,-0.097000,-7.4113E-6,-1.5290E-7,9.4492E-8
1.3553E-20,0.0010000,-0.097000,-7.8290E-6,9.9507E-10,-3.8232E-9
0.0010000,0.0010000,-0.097000,-7.4683E-6,1.7083E-7,-4.3368E-8
0.0020000,0.0010000,-0.097000,-7.0677E-6,1.6402E-7,-5.3863E-7
0.0030000,0.0010000,-0.097000,-6.7647E-6,1.5545E-7,-1.2544E-6
0.0040000,0.0010000,-0.097000,-6.5560E-6,1.3786E-7,-2.0114E-6
0.0050000,0.0010000,-0.097000,-6.4730E-6,9.5173E-8,-2.7363E-6
-0.0050000,0.0020000,-0.097000,-6.5276E-6,-1.9556E-7,2.7985E-6
-0.0040000,0.0020000,-0.097000,-6.6010E-6,-2.4216E-7,2.0955E-6
-0.0030000,0.0020000,-0.097000,-6.7717E-6,-2.3394E-7,1.4211E-6
-0.0020000,0.0020000,-0.097000,-7.0407E-6,-2.3590E-7,7.9226E-7
-0.0010000,0.0020000,-0.097000,-7.3645E-6,-9.8652E-8,3.3653E-7
-2.7105E-20,0.0020000,-0.097000,-7.5012E-6,-3.5066E-9,2.4071E-9
0.0010000,0.0020000,-0.097000,-7.2962E-6,9.3554E-8,-3.1970E-7
0.0020000,0.0020000,-0.097000,-6.9911E-6,2.9014E-7,-7.2798E-7
0.0030000,0.0020000,-0.097000,-6.7820E-6,2.6503E-7,-1.3929E-6
0.0040000,0.0020000,-0.097000,-6.6193E-6,2.2695E-7,-2.0692E-6
0.0050000,0.0020000,-0.097000,-6.4989E-6,1.8300E-7,-2.7590E-6
-0.0050000,0.0030000,-0.097000,-6.5605E-6,-2.1051E-7,2.8282E-6
-0.0040000,0.0030000,-0.097000,-6.6506E-6,-2.6401E-7,2.1657E-6
-0.0030000,0.0030000,-0.097000,-6.8430E-6,-3.3001E-7,1.5233E-6
-0.0020000,0.0030000,-0.097000,-6.9077E-6,-3.4404E-7,8.8866E-7
-0.0010000,0.0030000,-0.097000,-7.2304E-6,-1.9836E-7,4.3224E-7
1.3553E-19,0.0030000,-0.097000,-7.3134E-6,1.6669E-8,-1.7417E-8
0.0010000,0.0030000,-0.097000,-7.1796E-6,1.9852E-7,-4.1808E-7
0.0020000,0.0030000,-0.097000,-7.0534E-6,2.5537E-7,-9.3695E-7
0.0030000,0.0030000,-0.097000,-6.7918E-6,2.7647E-7,-1.5537E-6
0.0040000,0.0030000,-0.097000,-6.6448E-6,2.5235E-7,-2.1610E-6
0.0050000,0.0030000,-0.097000,-6.5462E-6,2.2249E-7,-2.7846E-6
-0.0050000,0.0040000,-0.097000,-6.5674E-6,-2.5704E-7,2.8349E-6
-0.0040000,0.0040000,-0.097000,-6.6889E-6,-2.3530E-7,2.2444E-6
-0.0030000,0.0040000,-0.097000,-6.7996E-6,-2.4149E-7,1.6222E-6
-0.0020000,0.0040000,-0.097000,-6.9419E-6,-2.1733E-7,1.0488E-6
-0.0010000,0.0040000,-0.097000,-7.0871E-6,-1.6744E-7,4.9627E-7
1.3553E-19,0.0040000,-0.097000,-7.0952E-6,-1.0966E-8,-5.8542E-10
0.0010000,0.0040000,-0.097000,-7.0418E-6,1.4480E-7,-4.8071E-7
0.0020000,0.0040000,-0.097000,-6.9702E-6,2.3247E-7,-1.0295E-6
0.0030000,0.0040000,-0.097000,-6.8110E-6,2.8277E-7,-1.6259E-6
0.0040000,0.0040000,-0.097000,-6.6695E-6,2.6032E-7,-2.2208E-6
0.0050000,0.0040000,-0.097000,-6.5814E-6,2.2950E-7,-2.8433E-6
-0.0050000,0.0050000,-0.097000,-6.5862E-6,-2.2627E-7,2.8310E-6
-0.0040000,0.0050000,-0.097000,-6.6968E-6,-2.4096E-7,2.2614E-6
-0.0030000,0.0050000,-0.097000,-6.7762E-6,-2.1867E-7,1.6864E-6
-0.0020000,0.0050000,-0.097000,-6.8933E-6,-1.8439E-7,1.1095E-6
-0.0010000,0.0050000,-0.097000,-6.9638E-6,-8.9591E-8,5.6803E-7
2.3039E-19,0.0050000,-0.097000,-6.9884E-6,3.3676E-8,3.0619E-8
0.0010000,0.0050000,-0.097000,-6.9536E-6,9.0962E-8,-5.5722E-7
0.0020000,0.0050000,-0.097000,-6.8866E-6,1.7457E-7,-1.1016E-6
0.0030000,0.0050000,-0.097000,-6.7837E-6,2.1387E-7,-1.6702E-6
0.0040000,0.0050000,-0.097000,-6.6776E-6,2.4786E-7,-2.2850E-6
0.0050000,0.0050000,-0.097000,-6.5931E-6,2.2090E-7,-2.8089E-6
-0.0050000,-0.0050000,-0.096000,-7.1470E-6,2.4124E-7,2.9141E-6
-0.0040000,-0.0050000,-0.096000,-7.2572E-6,2.3248E-7,2.3598E-6
-0.0030000,-0.0050000,-0.096000,-7.3772E-6,1.9343E-7,1.7694E-6
-0.0020000,-0.0050000,-0.096000,-7.4570E-6,1.4570E-7,1.1597E-6
-0.0010000,-0.0050000,-0.096000,-7.5513E-6,8.7848E-8,6.0745E-7
-1.2197E-19,-0.0050000,-0.096000,-7.5814E-6,-3.9249E-8,-1.4835E-9
0.0010000,-0.0050000,-0.096000,-7.5301E-6,-8.6020E-8,-5.8711E-7
0.0020000,-0.0050000,-0.096000,-7.4787E-6,-1.3279E-7,-1.1727E-6
0.0030000,-0.0050000,-0.096000,-7.3661E-6,-2.0271E-7,-1.7578E-6
0.0040000,-0.0050000,-0.096000,-7.2685E-6,-2.4642E-7,-2.3345E-6
0.0050000,-0.0050000,-0.096000,-7.1374E-6,-2.6131E-7,-2.9248E-6
-0.0050000,-0.0040000,-0.096000,-7.1450E-6,2.1384E-7,2.9511E-6
-0.0040000,-0.0040000,-0.096000,-7.2904E-6,2.0844E-7,2.3677E-6
-0.0030000,-0.0040000,-0.096000,-7.3615E-6,1.7964E-7,1.7611E-6
-0.0020000,-0.0040000,-0.096000,-7.5243E-6,1.4654E-7,1.1323E-6
-0.0010000,-0.0040000,-0.096000,-7.6286E-6,8.9266E-8,5.7432E-7
-1.2197E-19,-0.0040000,-0.096000,-7.6679E-6,-7.7209E-9,-1.0168E-8
0.0010000,-0.0040000,-0.096000,-7.6041E-6,-8.8038E-8,-5.6379E-7
0.0020000,-0.0040000,-0.096000,-7.5403E-6,-1.6836E-7,-1.1174E-6
0.0030000,-0.0040000,-0.096000,-7.3665E-6,-2.0427E-7,-1.7393E-6
0.0040000,-0.0040000,-0.096000,-7.2780E-6,-1.9985E-7,-2.3606E-6
0.0050000,-0.0040000,-0.096000,-7.1491E-6,-1.8429E-7,-2.9659E-6
-0.0050000,-0.0030000,-0.096000,-7.1405E-6,2.0439E-7,2.9511E-6
-0.0040000,-0.0030000,-0.096000,-7.2998E-6,1.8617E-7,2.3318E-6
-0.0030000,-0.0030000,-0.096000,-7.4136E-6,1.9189E-7,1.6909E-6
-0.0020000,-0.0030000,-0.096000,-7.5945E-6,1.6820E-7,1.0778E-6
-0.0010000,-0.0030000,-0.096000,-7.7056E-6,9.1155E-8,5.1359E-7
2.1684E-19,-0.0030000,-0.096000,-7.7293E-6,1.4610E-9,7.2650E-8
0.0010000,-0.0030000,-0.096000,-7.6892E-6,-1.0105E-7,-5.3301E-7
0.0020000,-0.0030000,-0.096000,-7.5877E-6,-1.5672E-7,-1.0983E-6
0.0030000,-0.0030000,-0.096000,-7.4380E-6,-1.9267E-7,-1.6949E-6
0.0040000,-0.0030000,-0.096000,-7.2810E-6,-1.9592E-7,-2.3022E-6
0.0050000,-0.0030000,-0.096000,-7.1527E-6,-2.0440E-7,-2.9312E-6
-0.0050000,-0.0020000,-0.096000,-7.1447E-6,1.3929E-7,2.9410E-6
-0.0040000,-0.0020000,-0.096000,-7.2701E-6,1.6537E-7,2.2897E-6
-0.0030000,-0.0020000,-0.096000,-7.4622E-6,2.0916E-7,1.6204E-6
-0.0020000,-0.0020000,-0.096000,-7.5982E-6,1.5641E-7,9.9291E-7
-0.0010000,-0.0020000,-0.096000,-7.8181E-6,1.0719E-7,4.6232E-7
1.0842E-19,-0.0020000,-0.096000,-7.8153E-6,-4.9674E-9,3.7308E-8
0.0010000,-0.0020000,-0.096000,-7.7583E-6,-4.4259E-8,-4.9901E-7
0.0020000,-0.0020000,-0.096000,-7.6311E-6,-1.6425E-7,-1.0171E-6
0.0030000,-0.0020000,-0.096000,-7.4451E-6,-1.6740E-7,-1.6407E-6
0.0040000,-0.0020000,-0.096000,-7.2866E-6,-1.8261E-7,-2.2878E-6
0.0050000,-0.0020000,-0.096000,-7.1411E-6,-1.5383E-7,-2.9176E-6
-0.0050000,-0.0010000,-0.096000,-7.1284E-6,6.9116E-8,2.9178E-6
-0.0040000,-0.0010000,-0.096000,-7.2653E-6,1.2466E-7,2.2595E-6
-0.0030000,-0.0010000,-0.096000,-7.4600E-6,7.7750E-8,1.5436E-6
-0.0020000,-0.0010000,-0.096000,-7.6333E-6,9.3927E-8,9.4712E-7
-0.0010000,-0.0010000,-0.096000,-7.8799E-6,7.6558E-8,4.2024E-7
-2.1684E-19,-0.0010000,-0.096000,-7.8875E-6,1.2505E-8,-3.7406E-8
0.0010000,-0.0010000,-0.096000,-7.8135E-6,-6.5085E-8,-3.9816E-7
0.0020000,-0.0010000,-0.096000,-7.6625E-6,-9.5138E-8,-9.4644E-7
0.0030000,-0.0010000,-0.096000,-7.4323E-6,-9.9149E-8,-1.5679E-6
0.0040000,-0.0010000,-0.096000,-7.2809E-6,-8.7429E-8,-2.2680E-6
0.0050000,-0.0010000,-0.096000,-7.1338E-6,-8.4525E-8,-2.9120E-6
-0.0050000,6.5052E-19,-0.096000,-7.1331E-6,9.5978E-9,2.9131E-6
-0.0040000,-2.1684E-19,-0.096000,-7.2772E-6,1.0258E-9,2.2418E-6
-0.0030000,1.0842E-19,-0.096000,-7.4200E-6,-4.1019E-8,1.5247E-6
-0.0020000,-8.1315E-20,-0.096000,-7.6616E-6,-2.0905E-9,8.8397E-7
-0.0010000,5.4210E-20,-0.096000,-7.8289E-6,1.7832E-8,3.7503E-7
5.4210E-20,0.0000,-0.096000,-7.9671E-6,-4.4245E-9,-1.1059E-8
0.0010000,1.3553E-20,-0.096000,-7.8772E-6,3.7372E-10,-3.7731E-7
0.0020000,0.0000,-0.096000,-7.6536E-6,-2.7717E-9,-9.1189E-7
0.0030000,2.7105E-20,-0.096000,-7.4641E-6,2.7018E-8,-1.5423E-6
0.0040000,3.7100E-19,-0.096000,-7.2647E-6,3.3758E-9,-2.2501E-6
0.0050000,1.6263E-19,-0.096000,-7.1335E-6,2.1872E-9,-2.8860E-6
-0.0050000,0.0010000,-0.096000,-7.1339E-6,-8.4286E-8,2.9197E-6
-0.0040000,0.0010000,-0.096000,-7.2724E-6,-9.0466E-8,2.2599E-6
-0.0030000,0.0010000,-0.096000,-7.4492E-6,-8.5638E-8,1.5959E-6
-0.0020000,0.0010000,-0.096000,-7.7235E-6,-1.0344E-7,9.9002E-7
-0.0010000,0.0010000,-0.096000,-7.8086E-6,-6.6433E-8,4.0202E-7
0.0000,0.0010000,-0.096000,-7.9906E-6,-1.6149E-8,1.2960E-8
0.0010000,0.0010000,-0.096000,-7.8403E-6,5.9702E-8,-4.0821E-7
0.0020000,0.0010000,-0.096000,-7.6236E-6,8.3289E-8,-9.5331E-7
0.0030000,0.0010000,-0.096000,-7.4308E-6,1.4720E-7,-1.5847E-6
0.0040000,0.0010000,-0.096000,-7.2557E-6,1.2156E-7,-2.1887E-6
0.0050000,0.0010000,-0.096000,-7.1405E-6,6.9294E-8,-2.9243E-6
-0.0050000,0.0020000,-0.096000,-7.1434E-6,-1.5277E-7,2.9167E-6
-0.0040000,0.0020000,-0.096000,-7.2931E-6,-1.5947E-7,2.2805E-6
-0.0030000,0.0020000,-0.096000,-7.4436E-6,-1.5396E-7,1.6116E-6
-0.0020000,0.0020000,-0.096000,-7.6174E-6,-1.3376E-7,9.8347E-7
-0.0010000,0.0020000,-0.096000,-7.7652E-6,-7.5900E-8,4.3838E-7
0.0000,0.0020000,-0.096000,-7.8235E-6,-1.8823E-8,-8.0065E-9
0.0010000,0.0020000,-0.096000,-7.8049E-6,1.1632E-7,-4.6980E-7
0.0020000,0.0020000,-0.096000,-7.6492E-6,9.7965E-8,-1.0491E-6
0.0030000,0.0020000,-0.096000,-7.4284E-6,1.5224E-7,-1.6361E-6
0.0040000,0.0020000,-0.096000,-7.2990E-6,1.5117E-7,-2.3024E-6
0.0050000,0.0020000,-0.096000,-7.1274E-6,1.4209E-7,-2.9456E-6
-0.0050000,0.0030000,-0.096000,-7.1545E-6,-1.9522E-7,2.9447E-6
-0.0040000,0.0030000,-0.096000,-7.2899E-6,-2.0429E-7,2.3421E-6
-0.0030000,0.0030000,-0.096000,-7.4495E-6,-2.2015E-7,1.7025E-6
-0.0020000,0.0030000,-0.096000,-7.5621E-6,-1.6482E-7,1.0959E-6
-0.0010000,0.0030000,-0.096000,-7.6829E-6,-1.0637E-7,4.9322E-7
5.4210E-20,0.0030000,-0.096000,-7.7793E-6,-1.0420E-8,-1.5128E-8
0.0010000,0.0030000,-0.096000,-7.6805E-6,1.0163E-7,-5.2395E-7
0.0020000,0.0030000,-0.096000,-7.6196E-6,1.8612E-7,-1.0901E-6
0.0030000,0.0030000,-0.096000,-7.4134E-6,1.9419E-7,-1.6968E-6
0.0040000,0.0030000,-0.096000,-7.2796E-6,2.0586E-7,-2.3366E-6
0.0050000,0.0030000,-0.096000,-7.1428E-6,2.1542E-7,-2.9656E-6
-0.0050000,0.0040000,-0.096000,-7.1536E-6,-2.3631E-7,2.9529E-6
-0.0040000,0.0040000,-0.096000,-7.2815E-6,-2.1779E-7,2.3586E-6
-0.0030000,0.0040000,-0.096000,-7.4064E-6,-1.8957E-7,1.7580E-6
-0.0020000,0.0040000,-0.096000,-7.5154E-6,-1.5300E-7,1.1498E-6
-0.0010000,0.0040000,-0.096000,-7.6433E-6,-1.0740E-7,5.8881E-7
-6.2342E-19,0.0040000,-0.096000,-7.6570E-6,-1.8120E-8,-2.7203E-8
0.0010000,0.0040000,-0.096000,-7.5948E-6,6.3359E-8,-5.8601E-7
0.0020000,0.0040000,-0.096000,-7.5326E-6,1.4484E-7,-1.1448E-6
0.0030000,0.0040000,-0.096000,-7.4204E-6,2.2276E-7,-1.7598E-6
0.0040000,0.0040000,-0.096000,-7.2759E-6,2.1815E-7,-2.3597E-6
0.0050000,0.0040000,-0.096000,-7.1641E-6,2.1178E-7,-2.9733E-6
-0.0050000,0.0050000,-0.096000,-7.1542E-6,-2.6815E-7,2.9279E-6
-0.0040000,0.0050000,-0.096000,-7.2542E-6,-2.3999E-7,2.3613E-6
-0.0030000,0.0050000,-0.096000,-7.3684E-6,-2.1061E-7,1.7700E-6
-0.0020000,0.0050000,-0.096000,-7.4701E-6,-1.5691E-7,1.1690E-6
-0.0010000,0.0050000,-0.096000,-7.5430E-6,-8.3089E-8,5.8473E-7
4.0658E-20,0.0050000,-0.096000,-7.5898E-6,6.6426E-9,-1.4023E-8
0.0010000,0.0050000,-0.096000,-7.5257E-6,7.5521E-8,-5.8651E-7
0.0020000,0.0050000,-0.096000,-7.4706E-6,1.3572E-7,-1.1828E-6
0.0030000,0.0050000,-0.096000,-7.3714E-6,1.8823E-7,-1.7735E-6
0.0040000,0.0050000,-0.096000,-7.2591E-6,2.3203E-7,-2.3581E-6
0.0050000,0.0050000,-0.096000,-7.1579E-6,2.3587E-7,-2.9249E-6
-0.0050000,-0.0050000,-0.095000,-7.7207E-6,2.8624E-7,3.0849E-6
-0.0040000,-0.0050000,-0.095000,-7.8478E-6,2.4230E-7,2.4794E-6
-0.0030000,-0.0050000,-0.095000,-7.9369E-6,2.0116E-7,1.8868E-6
-0.0020000,-0.0050000,-0.095000,-8.0811E-6,1.4311E-7,1.2541E-6
